"CAMIS","DBA","CUISINE.DESCRIPTION","full.address","lon","lat"
50035206,"LAGUARDIA CAFE","American","23rd ave 9702 , NY, US",-73.873148,40.768183
50019119,"Fountain of Spa","Juice, Smoothies, Fruit Salads","linden pl 3202 , NY, US",-73.83238,40.7674184
50003026,"SUBWAY","Sandwiches","bay parkway 6724 , NY, US",-73.9833857,40.6123693
50013230,"SHORTY'S","American","1st ave 1678 , NY, US",-73.9483333,40.7778525
50051704,"LITTLE CANAL","American","canal st 26 , NY, US",-73.9903993,40.7143138
41650549,"LILY REDS","Other","seguine avenue 507 , NY, US",-74.196348,40.513677
50016968,"AGED","Steak","70th rd 10702 , NY, US",-73.8455924,40.7207118
50039522,"SONRIE CON NOSOTROS","Juice, Smoothies, Fruit Salads","skillman ave 4819 , NY, US",-73.915451,40.7464014
41576199,"VINEAPPLE","CafÌÄå©/Coffee/Tea","pineapple street 71 , NY, US",-73.9930449,40.6983579
41645651,"THE RITZ-CARLTON PASTRY KITCHEN","Bakery","central park south 50 , NY, US",-73.9760488,40.7653101
50050198,"THE WINDJAMMER","Other","grandview ave 552 , NY, US",-73.9069791,40.709107
41631962,"POPEYES LOUISIANA KITCHEN","American","walker street 96 , NY, US",-74.0005917,40.7179876
41300890,"PEPPINO'S","Italian","5 avenue 469 , NY, US",-73.9814972,40.7526222
40723673,"BLACK FAT PUSSY CAT","American","west    3 street 130 , NY, US",-74.0009274,40.7306226
50043393,"TONY'S PIZZERIA","Pizza","nassau ave 175 , NY, US",-73.9462143,40.7252954
40949455,"NAPLES 45 RESTAURANT","Italian","park avenue 200 , NY, US",-73.9766298,40.7535222
41111464,"100 FUN","Asian","60 street 932934 , NY, US",-73.9654707,40.7618912
50052165,"NEW YORK DAK KAL BI","Korean","northern blvd 14906 , NY, US",-73.8168188,40.7650733
50041709,"MARKET CRATES","Delicatessen","w 33rd st 26 , NY, US",-73.9865728,40.7482721
50050884,"CASA PIZZA","Pizza/Italian","3rd ave 1427 , NY, US",-73.956314,40.7753164
50046759,"THE GASTRO BAR","Tapas","w 35th st 345 , NY, US",-73.994541,40.75377
50034013,"PARIS BAGUETTE","Bakery","park ave s 303 , NY, US",-73.9858831,40.7403217
41000172,"CAFE 101","American","park avenue 101 , NY, US",-73.9776656,40.7508681
50032908,"SLIM TO GO","American","white plains rd 1556A , NY, US",-73.8636388,40.8395261
50052850,"SABOR CARIBE RESTAURANT","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","jamaica ave 14407 , NY, US",-73.8112644,40.7023682
50050683,"STARBUCKS # 24485","Other","3rd ave 875 , NY, US",-73.9691583,40.7571811
50043624,"PASTELES CAPY","Bakery","e fordham rd 13 , NY, US",-73.9002312,40.8627292
40942438,"SKY TERRACE BAR","American","west   58 street 356 , NY, US",-73.9848986,40.7681686
41085105,"BROADWAY AU LAIT","Vegetarian","broadway 307072 , NY, US",-73.96172,40.8108347
40386837,"WHITE CASTLE","Hamburgers","atlantic avenue 3101 , NY, US",-73.8812409,40.6792194
40393427,"DAVIS POLK DINING ROOM","American","lexington avenue 450 , NY, US",-73.9754426,40.7532668
41584066,"TASTI D-LITE","Ice Cream, Gelato, Yogurt, Ices","3 avenue 1221 , NY, US",-73.9610138,40.7686457
41514945,"CHOP'T","Salads","pine street 80 , NY, US",-74.0068218,40.7061616
40375108,"TURKEY'S NEST TAVERN","American","bedford avenue 94 , NY, US",-73.9550624,40.7206107
41449886,"AUNTIE ANNE'S PRETZELS","Bagels/Pretzels","penn station 2 , NY, US",-73.993519,40.750568
50035606,"BROADWAY FOOD MART","CafÌÄå©/Coffee/Tea","broadway 8320 , NY, US",-73.8981534,40.8895273
50032780,"ABITINO'S PIZZA(CONCOURSE C)","Pizza","jfk international airport ONE , NY, US",-73.7781391,40.6413111
50000985,"COURT STREET GROCERS HERO SHOP","Delicatessen","sullivan street 116 , NY, US",-74.0028525,40.7261266
41647183,"XING XING CHINESE RESTAURANT","Chinese","rockaway beach boulevard 9712 , NY, US",-73.8194803,40.5848875
41288500,"IL MELOGRANO","Italian","west 51 street 501 , NY, US",-73.9916131,40.7655408
50044234,"PRET A MANGER","Sandwiches/Salads/Mixed Buffet","park ave s 400 , NY, US",-73.9843923,40.7432347
50051572,"FISHERMAN'S COVE, INC.","Caribbean","rockaway pkwy 1420 , NY, US",-73.9027395,40.6451078
50041819,"CAFE HENRIE","CafÌÄå©/Coffee/Tea","forsyth st 116 , NY, US",-73.9924233,40.7191471
41382996,"NOI DUE","Jewish/Kosher","west   69 street 143 , NY, US",-73.9815884,40.7762832
50015840,"GOLDEN DRAGON III","Chinese","nagle ave 152 , NY, US",-73.9254072,40.8615233
50039472,"ARTH ALGANATIN","Middle Eastern","rhinelander ave 700 , NY, US",-73.8666159,40.8473346
50049046,"NAAN & GRILL","Indian","rockaway blvd 15412 , NY, US",-73.7810076,40.6678334
41667359,"BAREBURGER","American","bell boulevard 4238 , NY, US",-73.77038,40.761713
50045337,"MUNDAR FRIED CHICKEN","Indian","8th ave 2798 , NY, US",-73.9399406,40.8250843
50043498,"SAIGON VIETNAMESE SANDWICH","Vietnamese/Cambodian/Malaysia","broome st 369 , NY, US",-73.9958662,40.7199353
50044694,"8 ST GARDEN","Chinese","8th ave 5805 , NY, US",-73.9356919,40.8314779
50047406,"SWEET OCCASIONS","Bakery","northern blvd 10315 , NY, US",-73.8650569,40.7578884
50044577,"BURGER KING","Sandwiches","e 174th st 961 , NY, US",-73.8831171,40.8379311
50001048,"99 CENTS BEST & FRESH PIZZA","Pizza","west 27 street 166 , NY, US",-73.9935811,40.74639
50054452,"CHICK-FIL-A QUEENS CENTER MALL","Other","queens blvd 9015 , NY, US",-73.8705157,40.7344654
50048616,"THE TRADE UNION CAFE","CafÌÄå©/Coffee/Tea","malcolm x blvd 346 , NY, US",-73.9440331,40.8092364
50039768,"MR BAGEL","Bagels/Pretzels","fresh pond rd 6864 , NY, US",-73.8957662,40.7035347
50017226,"WXYZ BAR","American","ann st 49 , NY, US",-74.0066356,40.7104036
41182747,"SUSHI BELL","Japanese","bell boulevard 3628 , NY, US",-73.7732238,40.7671285
40607604,"EL NUEVO CAFE LATINO","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","jamaica avenue 14411 , NY, US",-73.811117,40.7023856
41238965,"MCDONALD'S","Hamburgers","manhattan ave 904 , NY, US",-73.9537092,40.8092846
50011065,"F and F Family Pizza","Pizza","richmond rd 1060 , NY, US",-74.0922063,40.6009099
41719196,"REABILITA TU SALUD","Other","46 street 4808 , NY, US",-73.9196427,40.7390188
40807236,"RICHMOND COUNTY COUNTRY CLUB(10TH HOLE)","American","todt hill road 900 , NY, US",-74.1109841,40.5884079
50043145,"PIEZANO PIZZA","Pizza","nagle ave 94 , NY, US",-73.9277388,40.8607496
50046556,"DIZENGOFF","Mediterranean","9th ave 75 , NY, US",-74.0060838,40.7425548
50048575,"TK VILLAGE BAKERY COMPANY","Chinese","northern blvd 16120 , NY, US",-73.8041857,40.7621989
41297164,"TASTE OF CHINA","Chinese","13 avenue 7801 , NY, US",-74.0091073,40.6183663
50048821,"LA SALLE DUMPLING ROOM","Chinese","broadway 3141 , NY, US",-73.9599499,40.814079
50005293,"ADAR LOUNGE","Moroccan","park ave 1637 , NY, US",-73.9431556,40.7989593
40395366,"MIKE'S DONUTS","Donuts","5 avenue 6822 , NY, US",-73.9729109,40.7644781
41395384,"WORLD'S FAIR MARKET","American","roosevelt avenue 126 , NY, US",-73.8247108,40.7607527
41396643,"VISITORS CLUBHOUSE KITCHEN","American","east  161 street 1 , NY, US",-73.9265691,40.8288189
41172564,"PALO SANTO","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","union street 652 , NY, US",-73.9819527,40.6767927
50042702,"THE CORNER PIZZA SHOP","Pizza","jerome ave 3399 , NY, US",-73.8838297,40.8807838
41477830,"RESIDENCE INN TIMES SQUARE","American","6 avenue 1033 , NY, US",-73.9859622,40.7528536
50035687,"FERGANA","Middle Eastern","63rd dr 9409 , NY, US",-73.8631857,40.7290765
40715785,"PIZZA HUT","Pizza","queens boulevard 9608 , NY, US",-73.8621266,40.7296456
50044828,"EGGLOO","Ice Cream, Gelato, Yogurt, Ices","mulberry st 60 , NY, US",-73.99924,40.715482
41440505,"WEISIDE CHINA STATION","Chinese","39 avenue 6021 , NY, US",-73.9027911,40.7473472
50050607,"HONG KONG RESTAURANT","Other","lexington ave 1703 , NY, US",-73.9456736,40.7926784
50047145,"DEK SEN","Thai","whitney ave 8608 , NY, US",-73.8785912,40.7417492
40401066,"SALAM CAFE & REST","Middle Eastern","w. 13th st. (unit one) 104 , NY, US",-73.9979819,40.7366964
41100544,"CAFE 101(Coffee Stand)","American","clarkson avenue 450 , NY, US",-73.945135,40.6551293
50034555,"DUMPLINGS GO","Asian","hudson st 516 , NY, US",-74.0060835,40.733616
50010268,"ANCHOR INN","Bottled beverages, including water, sodas, juices, etc.","grand ave 5930 , NY, US",-73.9074284,40.7207544
41467254,"DOLCI PARADISE BAKERY","Bakery","45 street 4807 , NY, US",-73.9198777,40.7421029
41652271,"ONYX LOUNGE","Caribbean","rockaway boulevard 15234 , NY, US",-73.7850532,40.6715309
40373462,"VILLA BERULIA","Italian","east   34 street 107 , NY, US",-73.9805395,40.7469315
41400630,"SAFFRON","Spanish","crossbay boulevard 16150 , NY, US",-73.8391839,40.6543479
50051310,"SAMPAN CHINESE RESTAURANT","Chinese","steinway st 2848 , NY, US",-73.9148482,40.7644099
50035870,"FARO","American","jefferson st 436 , NY, US",-73.922818,40.707385
50046044,"RAPHA CYCLE CLUB","CafÌÄå©/Coffee/Tea","prince st 159 , NY, US",-74.001155,40.7261025
41318698,"NANOOSH","Mediterranean","broadway 2012 , NY, US",-73.9817635,40.7758565
50015795,"DUNKIN' DONUTS","CafÌÄå©/Coffee/Tea","myrtle ave 9005 , NY, US",-73.8548687,40.7027649
41664592,"TOLOACHE","Mexican","thompson street 205 , NY, US",-73.9995812,40.7287205
50046746,"McDonald's","Other","parkside ave 180 , NY, US",-73.9615042,40.6547905
50038737,"LISSETT OMAR","Pizza","e 149th st 392 , NY, US",-73.9181801,40.8160465
50039216,"ROOM SERVICE KITCHEN","American","park ave 301 , NY, US",-73.9736421,40.7565712
50035335,"THE RINDSIDE CAFE","CafÌÄå©/Coffee/Tea","w 20th st 28 , NY, US",-73.9928809,40.7403547
50050084,"OK RYAN RESTAURANT","Chinese","college point blvd 4104 , NY, US",-73.8339551,40.7558896
41536872,"NEW TOKYO SUSHI","Japanese","union turnpike 16216 , NY, US",-73.8048669,40.7209984
41707587,"SUBWAY","Sandwiches/Salads/Mixed Buffet","atlantic avenue 75 , NY, US",-73.8417174,40.6905409
50042078,"BIG ROLLAND","French","nostrand ave 827 , NY, US",-73.9503789,40.6684137
50052412,"NY BRONX BRICK OVEN PIZZA","Pizza/Italian","westchester sq 123 , NY, US",-73.8421908,40.8407221
50001950,"WOODBINES","American","vernon blvd 4710 , NY, US",-73.9535003,40.7452224
50046042,"LA CANTINA","Bottled beverages, including water, sodas, juices, etc.","arthur ave 2467 , NY, US",-73.8866135,40.8571342
40398125,"LA LOCANDA RESTAURANT","Italian","graham avenue 432 , NY, US",-73.9447007,40.7178343
50048576,"ROKC","Japanese","broadway 3452 , NY, US",-73.9523754,40.8235846
50036372,"SUBWAY","Sandwiches","utica ave 273 , NY, US",-73.9308964,40.6692988
50035053,"BOB'S YOUR UNCLE","Bottled beverages, including water, sodas, juices, etc.","columbus ave 929 , NY, US",-73.9628551,40.798803
50046048,"UPTOWN BOURBON","CafÌÄå©/Coffee/Tea","broadway 3631 , NY, US",-73.9486174,40.8294402
50043684,"COVERT COFFEE","American","broadway 1643 , NY, US",-73.9838837,40.7617798
40728353,"UNIQUE LOUNGE","American","arthur kill rd 1757 , NY, US",-74.1973222,40.5597173
41610874,"DUNKIN' DONUTS","CafÌÄå©/Coffee/Tea","boston road 3080 , NY, US",-73.8560006,40.8707765
41228301,"TRIBECA TREATS","Bakery","reade street 94 , NY, US",-74.0078456,40.7157551
50052278,"KAN WAH CHINESE RESTAURANT","Chinese/Cuban","main st 5912 , NY, US",-73.8258144,40.7434658
50054031,"GIRASOL BAKERY","Bakery","jamaica ave 11511 , NY, US",-73.833825,40.699117
50045737,"ZHONG HUA RESTAURANT","Chinese","w 100th st 23 , NY, US",-73.9639162,40.7948221
41219537,"LE PAIN QUOTIDIEN","Soups & Sandwiches","7 avenue 124 , NY, US",-73.9983322,40.7408689
50014019,"COMMUNITY 54","CafÌÄå©/Coffee/Tea","avenue b 186 , NY, US",-73.9793944,40.7278696
50050001,"BUFFALO'S FAMOUS","American","church ave 1111 , NY, US",-73.9689064,40.647313
50001914,"ATLAS SOCIAL CLUB","American","9th avenue 753 , NY, US",-73.988901,40.7640735
50016989,"RETRO BLENDS (RETRO FITNESS)","Juice, Smoothies, Fruit Salads","church ave 2244 , NY, US",-73.9575379,40.6501873
50033805,"RUSTIC TABLE","Mediterranean","w 42nd st 500 , NY, US",-73.995872,40.759451
50055139,"TIGER BOX","Korean","park ave 169 , NY, US",-73.972758,40.6963379
50040600,"THE BAKERY ON BERGEN","Bakery","bergen st 740 , NY, US",-73.9640934,40.6784388
41584296,"PUTNAM'S","Irish","myrtle avenue 419 , NY, US",-73.9690073,40.6932966
41216685,"SOUTH 4TH BAR & CAFE","American","south    4 street 90 , NY, US",-73.9643802,40.7122884
50016319,"ROYAL ELITE PALACE CATERERS LLC","Jewish/Kosher","garfield ave 6902 , NY, US",-73.8954926,40.7363448
50013837,"CARVEL ICE CREAM","Ice Cream, Gelato, Yogurt, Ices","metropolitan ave 10321 , NY, US",-73.8489942,40.7103593
50012463,"THE JOLLY GOAT COFFEE BAR","CafÌÄå©/Coffee/Tea","w 47th st 515 , NY, US",-73.9939396,40.7633577
50000453,"WILLIAMSBURGER","Hamburgers","greenpoint ave 3617 , NY, US",-73.929418,40.7379095
41596558,"DUNKIN' DONUTS","Donuts","cortelyou road 1506 , NY, US",-73.96416,40.641057
41536997,"BROOKLYN OENOLOGY","American","wythe avenue 209 , NY, US",-73.9624142,40.7174007
50034833,"CALLA PIZZA USA","Pizza","columbia st 367 , NY, US",-73.9788262,40.7198766
50050642,"CUZCO PERUVIAN  RESTAURANT","Peruvian","forest ave 1190 , NY, US",-74.1295532,40.6260403
50013014,"BE JUICE","Juice, Smoothies, Fruit Salads","3rd ave 93 , NY, US",-73.9876029,40.732144
41662219,"16 HANDLES","Ice Cream, Gelato, Yogurt, Ices","queens boulevard 9015 , NY, US",-73.8705157,40.7344654
50003270,"MUD PARK","CafÌÄå©/Coffee/Tea","1st avenue 3 , NY, US",-73.9884057,40.7233291
41518177,"AU BON PAIN","American","east   68 street 525 , NY, US",-73.9539303,40.7643962
50038958,"ONE IF BY LAND TWO IF BY SEA","Armenian","barrow st 17 , NY, US",-74.0025878,40.7324943
50017856,"HALDI","Indian","lexington ave 102 , NY, US",-73.9830072,40.7422627
41611745,"BEACON THEATRE","American","broadway 2124 , NY, US",-73.9810906,40.7804964
41437928,"DUNKIN' DONUTS","Donuts","36 street 3530 , NY, US",-73.9253078,40.7555186
41719380,"JACKS COFFEE","CafÌÄå©/Coffee/Tea","west   13 street 425 , NY, US",-74.0069751,40.7409566
41693601,"COTTO MARKET-GATE C30","Bakery","laguardia airport 0 , NY, US",-73.8739659,40.7769271
41370303,"DUNKIN' DONUTS","Donuts","merrick boulevard 23436 , NY, US",-73.7355435,40.6738568
50045974,"LIMON RESTAURANT","Turkish","e 24th st 238 , NY, US",-73.9810387,40.7386017
41541583,"SAVORY & SWEET","American","west   33 street 450 , NY, US",-73.9994561,40.7530688
41627996,"LA COLOLMBE","CafÌÄå©/Coffee/Tea","lafayette street 400 , NY, US",-73.9931994,40.7282319
50002604,"CHINA ONE","Chinese","160 street 106-61 , NY, US",-73.7943404,40.697525
50033308,"OMIYA SUSHI","Japanese","4th ave 8618 , NY, US",-74.0287833,40.6223565
41696041,"POTBELLY SANDWICH WORKS","Sandwiches/Salads/Mixed Buffet","west   45 street 19 , NY, US",-73.9803101,40.7559967
40912933,"HEALTH KING","Juice, Smoothies, Fruit Salads","lexington avenue 642 , NY, US",-73.9705395,40.7593497
50046479,"DUNKIN DONUTS & BASKIN ROBBINS","Donuts","hudson st 395 , NY, US",-74.0076313,40.7291783
50046385,"G & L RESTAURANT & BAR","Caribbean","sutphin blvd 10636 , NY, US",-73.802077,40.694239
50052708,"PARC OASIS","Seafood","11th ave 6403 , NY, US",-74.0052021,40.6290298
50017243,"BURGER & LOBSTER","American","w 19th st 39 , NY, US",-73.993366,40.740156
41251541,"BRIDGES BAR","American","east tremont avenue 4100 , NY, US",-73.8174674,40.818788
50047773,"FEAST CORNER","American","utica ave 438 , NY, US",-73.931623,40.6635921
50002976,"CHECKERS","Other","guy r brewer blvd 133-18 , NY, US",-73.776524,40.6740852
50047326,"RICO CHIMI","Spanish","myrtle ave 1492 , NY, US",-73.9141178,40.6990718
50040476,"161 HOT POT RICE","Asian","roosevelt ave 13335 , NY, US",-73.8331317,40.7588187
50012078,"Xin Xing","Chinese","tiebout ave 2352 , NY, US",-73.8962459,40.8581468
40715826,"PIZZA HUT","Pizza","myrtle ave 6051 , NY, US",-73.8965443,40.7008118
50017497,"HEERMANCE FARM PURVEYORS","American","christopher st 183 , NY, US",-74.009629,40.732723
41288201,"2ND AVE DELI","Jewish/Kosher","east 33 street 162 , NY, US",-73.9792244,40.7451305
50011981,"The Jar Bar","Irish","48th ave 4506 , NY, US",-73.9201431,40.7391774
50037983,"VAPOR LOUNGE AND RESTAURANT","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","broadway 4160 , NY, US",-73.937877,40.846991
40832580,"EAST JAPANESE RESTAURANT/ BAR","Japanese","west   55 street 253 , NY, US",-73.9832012,40.7653606
41068989,"YARD STYLE JAMAICAN RESTAURANT","Caribbean","flatlands avenue 10420 , NY, US",-73.8947431,40.6472104
50019205,"KWIE'S KITCHEN","Caribbean","saratoga ave 721 , NY, US",-73.915496,40.663037
41567414,"AMC THEATRES","American","west   42 street 234 , NY, US",-73.9888728,40.7563592
50036932,"BUNSMITH","Asian","franklin ave 789 , NY, US",-73.9573339,40.6718517
41214360,"BURP CASTLE","American","east    7 street 41 , NY, US",-73.9885645,40.728356
50017675,"barista verace pizza & cafe","Pizza","queens blvd 9244 , NY, US",-73.8678416,40.7319967
50044506,"George's","American","coney island ave 753 , NY, US",-73.9684543,40.6390295
40402368,"NEW YORK RIFLE CLUB","Italian","macdougal street 77 , NY, US",-74.0018108,40.7287179
50042763,"VIVIR CON SALUD","Juice, Smoothies, Fruit Salads","corona ave 9752 , NY, US",-73.865547,40.743966
50040894,"DUNKIN' DONUTS","Donuts","eastchester rd 1888 , NY, US",-73.8438526,40.8513269
50014664,"BURNSIDE BEER & WINE CAFETERIA","Other","e burnside ave 294 , NY, US",-73.901703,40.850643
50035529,"YUMMY HOUSE","Chinese","45th ave 14420 , NY, US",-73.8171,40.7544626
50004655,"RAMONA","French","franklin st 113 , NY, US",-74.0060511,40.7185987
50040875,"EDERLE TERRACE CAFE","American","ederle terrace flushing meadow corona pk 000 , NY, US",-73.8422911,40.7398082
50049213,"BIG BOYS PIZZERIA","Pizza/Italian","midland ave 572 , NY, US",-74.0933551,40.5722249
40482591,"MAJESTIC THEATER","American","west 44 street 245 , NY, US",-73.9882148,40.7584004
50038495,"DUNKIN' DONUTS","Donuts","john st 80 , NY, US",-74.0068413,40.7081429
50052889,"10 BELOW ICE CREAM","Other","allen st 132 , NY, US",-73.989743,40.719852
40890510,"CHINA NEW STAR","Chinese","flatbush avenue 2212 , NY, US",-73.929887,40.615973
50045958,"PITA EXPRESS","Jewish/Kosher","ann st 15 , NY, US",-74.0077811,40.7110299
50047766,"BLUESTONE LANE","CafÌÄå©/Coffee/Tea","astor pl 51 , NY, US",-73.9901293,40.7301366
50047119,"GREAT WALL CHINESE RESTAURNAT","Chinese","e 187th st 732 , NY, US",-73.8831408,40.8535769
41363369,"LA CROSTA RESTAURANT","Pizza","east   72 street 436 , NY, US",-73.954341,40.7668893
50018882,"PABLITO'S TAQUERIA RESTAURANT","Mexican","5th ave 723 , NY, US",-73.9742949,40.7624849
50047466,"ROAST N CO","CafÌÄå©/Coffee/Tea","queens blvd 10012 , NY, US",-73.8536508,40.7265335
50051255,"THE OASIS CAFE","Other","northern blvd 19630 , NY, US",-73.7845289,40.7575829
50054782,"HARLEM SHAKE","Other","2nd ave 2162 , NY, US",-73.939752,40.793798
50013034,"RED CAFE","American","21st st 4462 , NY, US",-73.9476315,40.7479919
50044575,"DON FRANCISCO","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","35th ave 9508 , NY, US",-73.872199,40.753022
50052930,"VIP KINGS BAKERY","Bakery","8th ave 6014 , NY, US",-74.010229,40.635231
50033885,"A&H DELI","American","7th ave 431 , NY, US",-73.990542,40.750529
50012363,"SONRISA AZUL","Not Listed/Not Applicable","41st st 4806 , NY, US",-73.9242557,40.7395864
50017715,"TOPOS BOOKSTORE CAFE","CafÌÄå©/Coffee/Tea","woodward ave 788 , NY, US",-73.9037588,40.7036818
41197457,"CHARTWELLS AT COLLEGE OF MOUNT ST. VINCENT-BENEDICT","American","riverdale avenue 6301 , NY, US",-73.9030114,40.9124186
50045088,"KENNEDY FRIED CHICKEN","American","cross bronx expy 1926D , NY, US",-73.8592781,40.8324768
41642422,"STARBUCKS","CafÌÄå©/Coffee/Tea","1 avenue 491/2 , NY, US",-73.9875716,40.7248378
50045292,"SPEEDY ROMEO","Pizza/Italian","clinton st 63 , NY, US",-73.985142,40.719503
41386733,"MET LIFE/JET BLUE (EMPLOYEE CAFETERIA)","American","queens plaza north 2701 , NY, US",-73.9385978,40.7509337
40972873,"STARBUCKS","CafÌÄå©/Coffee/Tea","west   42 street 251 , NY, US",-73.9891559,40.7571932
41587630,"HAPPY WOK NO.1","Chinese","southern boulevard 1284 , NY, US",-73.891596,40.8303168
41610620,"SWEETIE & VIP","Korean","northern boulevard 16122 , NY, US",-73.804092,40.7622047
50044623,"BAR","Other","penn plz 4 , NY, US",-73.9937515,40.7507042
50008241,"HEALTHY BITE","American","207 street 3961 , NY, US",-73.9200805,40.8659738
50044837,"Sanchez Lunchonette","Spanish","vernon blvd 3801 , NY, US",-73.944021,40.759063
50038062,"OKIWAY","Japanese","flushing ave 1006 , NY, US",-73.9306571,40.7037442
50000205,"MIA HALAL FOOD","Middle Eastern","crossbay boulevard 10507 , NY, US",-73.8443733,40.6799903
50053247,"FLORA","Other","8th ave 1021 , NY, US",-73.9580482,40.8008317
41462542,"SCOTTADITO","Italian","union street 788 , NY, US",-73.9766066,40.6746755
41544194,"BERGEN HILL","American","astor place 26 , NY, US",-73.9912144,40.729593
41542451,"LITTLE CAESARS","Pizza","flatlands avenue 8008 , NY, US",-73.9126917,40.6354802
50005544,"DUNKIN' DONUTS","Donuts","w 39th st 42 , NY, US",-73.9844911,40.75228
40956188,"BAGELS ON THE LANE","Delicatessen","new dorp lane 166 , NY, US",-74.115412,40.573289
50036708,"STARBUCKS","CafÌÄå©/Coffee/Tea","myrtle ave 394 , NY, US",-73.9701298,40.6929472
50048511,"THE BOIL","American","waverly pl 17 , NY, US",-73.9942945,40.730306
41636015,"BOBWHITE COUNTER.","Soul Food","avenue c 94 , NY, US",-73.9789233,40.7235703
50054471,"NEW YORK KOSHARY","Mediterranean","86th st 518 , NY, US",-73.9463592,40.7754542
50017113,"GRAND ST PIZZA","Pizza","grand st 800 , NY, US",-73.9775892,40.7132334
50047106,"Tony's Original's Pizzeria","Other","corson ave 11 , NY, US",-74.0793863,40.6383481
50003614,"FIVE GUYS FAMOUS BURGERS AND FRIES","Hamburgers","montague st 138 , NY, US",-73.993836,40.6944743
41250691,"SUBWAY","Sandwiches","2 avenue 421 , NY, US",-73.9805403,40.7389145
50052470,"RUIMILK","Ice Cream, Gelato, Yogurt, Ices","roosevelt ave 13649 , NY, US",-73.8284084,40.7602286
41521059,"WORLD MARKET","American","laguardia airport 0 , NY, US",-73.8739659,40.7769271
50044061,"THE VILLAGE GREEN","American","150th st 1417 , NY, US",-73.8133894,40.7883683
